pais,liga,temporada,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Salvi Sánchez,https://www.transfermarkt.com/salvi-sanchez/profil/spieler/246204,Right Winger,32,Spain,1,1,0,27
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Bebé,https://www.transfermarkt.com/bebe/profil/spieler/153427,Left Winger,32,Cape Verde,36,21,4,347
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Pablo Muñoz,https://www.transfermarkt.com/pablo-munoz/profil/spieler/1045767,Left Winger,19,Spain,1,0,0,0
Spain,La Liga,2023,Rayo Vallecano,LaLiga,Spain,Radamel Falcao,https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,Centre-Forward,37,Colombia,39,26,4,528
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Conan Ledesma,https://www.transfermarkt.com/conan-ledesma/profil/spieler/284342,Goalkeeper,30,Argentina,35,34,0,3049
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,David Gil,https://www.transfermarkt.com/david-gil/profil/spieler/162027,Goalkeeper,29,Spain,39,6,0,491
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Victor Aznar,https://www.transfermarkt.com/victor-aznar/profil/spieler/706797,Goalkeeper,20,Brazil,7,1,0,90
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Nando Almodóvar,https://www.transfermarkt.com/nando-almodovar/profil/spieler/930096,Goalkeeper,19,Spain,1,0,0,0
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Lucas Pires,https://www.transfermarkt.com/lucas-pires/profil/spieler/927768,Left-Back,22,Brazil,39,30,1,1665
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Javi Hernández,https://www.transfermarkt.com/javi-hernandez/profil/spieler/422466,Left-Back,25,Spain,33,30,1,2518
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Aiham Ousou,https://www.transfermarkt.com/aiham-ousou/profil/spieler/585068,Centre-Back,23,Syria,11,6,0,429
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Víctor Chust,https://www.transfermarkt.com/victor-chust/profil/spieler/495625,Centre-Back,23,Spain,30,24,0,2049
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Fali,https://www.transfermarkt.com/fali/profil/spieler/252667,Centre-Back,29,Spain,34,30,0,2551
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Iza Carcelén,https://www.transfermarkt.com/iza-carcelen/profil/spieler/254037,Right-Back,30,Spain,40,35,0,2610
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Jorge Meré,https://www.transfermarkt.com/jorge-mere/profil/spieler/286779,Centre-Back,26,Spain,28,12,0,796
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Joseba Zaldua,https://www.transfermarkt.com/joseba-zaldua/profil/spieler/197135,Right-Back,31,Spain,37,15,0,919
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Momo Mbaye,https://www.transfermarkt.com/momo-mbaye/profil/spieler/490421,Centre-Back,25,Senegal,32,5,0,309
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Julio Cabrera,https://www.transfermarkt.com/julio-cabrera/profil/spieler/1032447,Left-Back,19,Spain,1,1,0,72
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Álex Morata,https://www.transfermarkt.com/alex-morata/profil/spieler/1178748,Centre-Back,16,Spain,3,0,0,0
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Adri Miranda,https://www.transfermarkt.com/adri-miranda/profil/spieler/834737,Centre-Back,20,Spain,2,1,0,120
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Adrián Salguero,https://www.transfermarkt.com/adrian-salguero/profil/spieler/946276,Centre-Back,20,Spain,1,0,0,0
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Luis Hernández,https://www.transfermarkt.com/luis-hernandez/profil/spieler/62945,Centre-Back,34,Spain,9,9,1,722
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Rominigue Kouamé,https://www.transfermarkt.com/rominigue-kouame/profil/spieler/277635,Central Midfield,26,Mali,22,17,0,895
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Diadié Samassékou,https://www.transfermarkt.com/diadie-samassekou/profil/spieler/315604,Defensive Midfield,27,Mali,14,4,0,88
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Álex Fernández,https://www.transfermarkt.com/alex-fernandez/profil/spieler/89733,Central Midfield,30,Spain,38,27,0,1367
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Fede San Emeterio,https://www.transfermarkt.com/fede-san-emeterio/profil/spieler/307519,Central Midfield,26,Spain,10,5,2,200
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Gonzalo Escalante,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,Central Midfield,30,Argentina,31,26,1,1811
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Rubén Alcaraz,https://www.transfermarkt.com/ruben-alcaraz/profil/spieler/247250,Central Midfield,32,Spain,37,37,3,3188
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Moussa Diakité,https://www.transfermarkt.com/moussa-diakite/profil/spieler/979235,Central Midfield,19,Mali,3,2,0,46
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Álvaro Bastida,https://www.transfermarkt.com/alvaro-bastida/profil/spieler/882772,Central Midfield,19,Spain,2,0,0,0
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Martín Calderón,https://www.transfermarkt.com/martin-calderon/profil/spieler/278404,Central Midfield,24,Spain,0,0,0,0
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,José Mari,https://www.transfermarkt.com/jose-mari/profil/spieler/225462,Defensive Midfield,35,Spain,20,5,0,146
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Robert Navarro,https://www.transfermarkt.com/robert-navarro/profil/spieler/563137,Right Winger,21,Spain,34,30,1,2042
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Etta Eyong,https://www.transfermarkt.com/etta-eyong/profil/spieler/1038950,Centre-Forward,19,Cameroon,1,1,0,20
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Milutin Osmajic,https://www.transfermarkt.com/milutin-osmajic/profil/spieler/542819,Centre-Forward,23,Montenegro,3,1,0,4
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Chris Ramos,https://www.transfermarkt.com/chris-ramos/profil/spieler/538810,Centre-Forward,26,Spain,38,38,5,2652
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Juanmi,https://www.transfermarkt.com/juanmi/profil/spieler/126737,Left Winger,30,Spain,16,16,3,883
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Maxi Gómez,https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,Centre-Forward,26,Uruguay,36,33,0,1310
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Iván Alejo,https://www.transfermarkt.com/ivan-alejo/profil/spieler/281755,Right Winger,28,Spain,36,30,0,1690
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Brian Ocampo,https://www.transfermarkt.com/brian-ocampo/profil/spieler/598765,Left Winger,24,Uruguay,23,14,1,304
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Rubén Sobrino,https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,Centre-Forward,31,Spain,36,33,0,1675
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Darwin Machís,https://www.transfermarkt.com/darwin-machis/profil/spieler/211251,Left Winger,30,Venezuela,34,21,4,775
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Roger Martí,https://www.transfermarkt.com/roger-marti/profil/spieler/212391,Centre-Forward,32,Spain,25,23,2,1369
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,José Antonio de la Rosa,https://www.transfermarkt.com/jose-antonio-de-la-rosa/profil/spieler/1027993,Left Winger,18,Spain,2,0,0,0
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Sergi Guardiola,https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,Centre-Forward,32,Spain,35,24,1,627
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Nico Njalla,https://www.transfermarkt.com/nico-njalla/profil/spieler/1054922,Right Winger,20,Cameroon,1,0,0,0
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Borja Vázquez,https://www.transfermarkt.com/borja-vazquez/profil/spieler/1230202,Centre-Forward,18,Spain,1,1,0,3
Spain,La Liga,2023,Cádiz CF,LaLiga2,Spain,Álvaro Negredo,https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,Centre-Forward,37,Spain,24,9,0,194
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Thibaut Courtois,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,Goalkeeper,32,Belgium,53,51,0,4650
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Andriy Lunin,https://www.transfermarkt.com/andriy-lunin/profil/spieler/404839,Goalkeeper,25,Ukraine,62,14,0,1320
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Fran González,https://www.transfermarkt.com/fran-gonzalez/profil/spieler/1055220,Goalkeeper,19,Spain,48,1,0,90
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Sergio Mestre,https://www.transfermarkt.com/sergio-mestre/profil/spieler/973314,Goalkeeper,19,Spain,33,0,0,0
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Trent Alexander-Arnold,https://www.transfermarkt.com/trent-alexander-arnold/profil/spieler/314353,Right-Back,25,England,4,4,0,323
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Dean Huijsen,https://www.transfermarkt.com/dean-huijsen/profil/spieler/890290,Centre-Back,19,Spain,4,4,0,360
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Raúl Asencio,https://www.transfermarkt.com/raul-asencio/profil/spieler/935245,Centre-Back,21,Spain,48,44,0,3118
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Éder Militão,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,Centre-Back,26,Brazil,18,17,1,1311
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Antonio Rüdiger,https://www.transfermarkt.com/antonio-rudiger/profil/spieler/86202,Centre-Back,31,Germany,54,53,3,4360
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Fran García,https://www.transfermarkt.com/fran-garcia/profil/spieler/341264,Left-Back,24,Spain,66,52,0,3320
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Ferland Mendy,https://www.transfermarkt.com/ferland-mendy/profil/spieler/291417,Left-Back,29,France,44,31,0,2245
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Daniel Carvajal,https://www.transfermarkt.com/daniel-carvajal/profil/spieler/138927,Right-Back,32,Spain,12,11,1,878
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,David Alaba,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,Centre-Back,32,Austria,24,14,0,599
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Lucas Vázquez,https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316,Right-Back,33,Spain,61,52,2,3350
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Jacobo Ramón,https://www.transfermarkt.com/jacobo-ramon/profil/spieler/948278,Centre-Back,19,Spain,28,6,1,328
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Diego Aguado,https://www.transfermarkt.com/diego-aguado/profil/spieler/1208520,Centre-Back,17,Spain,9,1,0,90
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Jesús Vallejo,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,Centre-Back,27,Spain,47,4,0,136
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Youssef Enríquez,https://www.transfermarkt.com/youssef-enriquez/profil/spieler/741289,Left-Back,18,Morocco,12,0,0,0
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Víctor Valdepeñas,https://www.transfermarkt.com/victor-valdepenas/profil/spieler/1186245,Centre-Back,17,Spain,1,0,0,0
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,David Jiménez,https://www.transfermarkt.com/david-jimenez/profil/spieler/935281,Right-Back,20,Spain,2,0,0,0
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Mario Rivas,https://www.transfermarkt.com/mario-rivas/profil/spieler/1176520,Centre-Back,17,Spain,3,0,0,0
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Jesús Fortea,https://www.transfermarkt.com/jesus-fortea/profil/spieler/937950,Right-Back,17,Spain,2,0,0,0
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Lorenzo Aguado,https://www.transfermarkt.com/lorenzo-aguado/profil/spieler/709997,Right-Back,21,Spain,16,3,0,67
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Jude Bellingham,https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678,Attacking Midfield,21,England,57,56,15,4663
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Federico Valverde,https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,Central Midfield,25,Uruguay,64,63,11,5376
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Aurélien Tchouaméni,https://www.transfermarkt.com/aurelien-tchouameni/profil/spieler/413112,Defensive Midfield,24,France,58,56,2,4691
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Eduardo Camavinga,https://www.transfermarkt.com/eduardo-camavinga/profil/spieler/640428,Central Midfield,21,France,37,35,2,2082
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Dani Ceballos,https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,Central Midfield,27,Spain,51,44,0,2035
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Luka Modrić,https://www.transfermarkt.com/luka-modric/profil/spieler/27992,Central Midfield,38,Croatia,64,61,4,2935
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Mario Martín,https://www.transfermarkt.com/mario-martin/profil/spieler/948273,Defensive Midfield,20,Spain,4,0,0,0
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Chema Andrés,https://www.transfermarkt.com/chema-andres/profil/spieler/948279,Central Midfield,19,Spain,19,3,0,37
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Pol Fortuny,https://www.transfermarkt.com/pol-fortuny/profil/spieler/741293,Attacking Midfield,19,Spain,1,0,0,0
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Kylian Mbappé,https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229,Centre-Forward,25,France,57,57,43,4632
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Vinicius Junior,https://www.transfermarkt.com/vinicius-junior/profil/spieler/371998,Left Winger,23,Brazil,56,56,22,4499
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Rodrygo,https://www.transfermarkt.com/rodrygo/profil/spieler/412363,Right Winger,23,Brazil,58,53,14,3448
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Arda Güler,https://www.transfermarkt.com/arda-guler/profil/spieler/861410,Right Winger,19,Türkiye,66,47,6,2025
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Brahim Díaz,https://www.transfermarkt.com/brahim-diaz/profil/spieler/314678,Right Winger,24,Morocco,56,55,6,2264
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Endrick,https://www.transfermarkt.com/endrick/profil/spieler/971570,Centre-Forward,17,Brazil,61,37,7,847
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Gonzalo García,https://www.transfermarkt.com/gonzalo-garcia/profil/spieler/935230,Centre-Forward,20,Spain,18,8,4,354
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Víctor Muñoz,https://www.transfermarkt.com/victor-munoz/profil/spieler/935231,Left Winger,20,Spain,8,4,0,47
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Hugo de Llanos,https://www.transfermarkt.com/hugo-de-llanos/profil/spieler/948260,Left Winger,19,Spain,1,0,0,0
Spain,La Liga,2024,Real Madrid,LaLiga,Spain,Daniel Yáñez,https://www.transfermarkt.com/daniel-yanez/profil/spieler/962124,Right Winger,17,Spain,2,1,0,1
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Marc-André ter Stegen,https://www.transfermarkt.com/marc-andre-ter-stegen/profil/spieler/74857,Goalkeeper,32,Germany,13,9,0,765
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Iñaki Peña,https://www.transfermarkt.com/inaki-pena/profil/spieler/283170,Goalkeeper,25,Spain,60,23,0,1966
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Wojciech Szczesny,https://www.transfermarkt.com/wojciech-szczesny/profil/spieler/44058,Goalkeeper,34,Poland,48,30,0,2726
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Ander Astralaga,https://www.transfermarkt.com/ander-astralaga/profil/spieler/709955,Goalkeeper,20,Spain,26,0,0,0
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Diego Kochen,https://www.transfermarkt.com/diego-kochen/profil/spieler/938144,Goalkeeper,18,United States,29,0,0,0
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Áron Yaakobishvili,https://www.transfermarkt.com/aron-yaakobishvili/profil/spieler/938145,Goalkeeper,18,Hungary,4,0,0,0
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Pau Cubarsí,https://www.transfermarkt.com/pau-cubarsi/profil/spieler/962110,Centre-Back,17,Spain,59,56,1,4213
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Jules Koundé,https://www.transfermarkt.com/jules-kounde/profil/spieler/411975,Right-Back,25,France,54,53,4,4423
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Alejandro Balde,https://www.transfermarkt.com/alejandro-balde/profil/spieler/636688,Left-Back,20,Spain,53,47,1,3495
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Ronald Araujo,https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267,Centre-Back,25,Uruguay,37,25,2,1560
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Eric García,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,Centre-Back,23,Spain,51,45,5,2104
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Andreas Christensen,https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948,Centre-Back,28,Denmark,18,6,0,259
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Gerard Martín,https://www.transfermarkt.com/gerard-martin/profil/spieler/705395,Left-Back,22,Spain,60,42,1,1793
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Héctor Fort,https://www.transfermarkt.com/hector-fort/profil/spieler/937955,Right-Back,17,Spain,57,20,0,638
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Álex Valle,https://www.transfermarkt.com/alex-valle/profil/spieler/709957,Left-Back,20,Spain,2,0,0,0
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Iñigo Martínez,https://www.transfermarkt.com/inigo-martinez/profil/spieler/158863,Centre-Back,33,Spain,53,46,3,3976
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Sergi Domínguez,https://www.transfermarkt.com/sergi-dominguez/profil/spieler/741258,Centre-Back,19,Spain,25,6,0,234
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Landry Farré,https://www.transfermarkt.com/landry-farre/profil/spieler/938148,Right-Back,17,Spain,2,0,0,0
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Alexis Olmedo,https://www.transfermarkt.com/alexis-olmedo/profil/spieler/938150,Centre-Back,18,Spain,1,0,0,0
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Andrés Cuenca,https://www.transfermarkt.com/andres-cuenca/profil/spieler/962111,Centre-Back,17,Spain,8,1,0,6
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Álvaro Cortés,https://www.transfermarkt.com/alvaro-cortes/profil/spieler/924610,Centre-Back,19,Spain,1,0,0,0
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Pedri,https://www.transfermarkt.com/pedri/profil/spieler/683840,Central Midfield,21,Spain,59,59,6,4646
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Gavi,https://www.transfermarkt.com/gavi/profil/spieler/646740,Central Midfield,19,Spain,47,42,3,1688
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Dani Olmo,https://www.transfermarkt.com/dani-olmo/profil/spieler/293385,Attacking Midfield,26,Spain,41,39,12,1934
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Fermín López,https://www.transfermarkt.com/fermin-lopez/profil/spieler/636703,Attacking Midfield,21,Spain,51,46,8,2039
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Frenkie de Jong,https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,Central Midfield,27,Netherlands,50,46,2,2488
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Marc Casadó,https://www.transfermarkt.com/marc-casado/profil/spieler/636695,Defensive Midfield,20,Spain,46,36,1,2447
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Pablo Torre,https://www.transfermarkt.com/pablo-torre/profil/spieler/720038,Attacking Midfield,21,Spain,55,14,4,421
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Marc Bernal,https://www.transfermarkt.com/marc-bernal/profil/spieler/1018920,Defensive Midfield,17,Spain,3,3,0,244
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Guille Fernández,https://www.transfermarkt.com/guille-fernandez/profil/spieler/1050120,Central Midfield,16,Spain,9,0,0,0
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Noah Darvich,https://www.transfermarkt.com/noah-darvich/profil/spieler/897480,Attacking Midfield,17,Germany,3,0,0,0
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Lamine Yamal,https://www.transfermarkt.com/lamine-yamal/profil/spieler/937958,Right Winger,16,Spain,55,55,18,4553
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Raphinha,https://www.transfermarkt.com/raphinha/profil/spieler/411295,Left Winger,27,Brazil,58,57,34,4661
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Ferran Torres,https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,Centre-Forward,24,Spain,47,45,19,1921
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Robert Lewandowski,https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253,Centre-Forward,35,Poland,56,52,42,3930
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Ansu Fati,https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,Left Winger,21,Spain,38,11,0,298
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Pau Víctor,https://www.transfermarkt.com/pau-victor/profil/spieler/707572,Centre-Forward,22,Spain,58,29,2,379
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Toni Fernández,https://www.transfermarkt.com/toni-fernandez/profil/spieler/1066206,Right Winger,15,Spain,7,1,0,9
Spain,La Liga,2024,FC Barcelona,LaLiga,Spain,Dani Rodríguez,https://www.transfermarkt.com/dani-rodriguez/profil/spieler/834470,Left Winger,18,Spain,1,1,0,38
Spain,La Liga,2024,Atlético de Madrid,LaLiga,Spain,Jan Oblak,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483,Goalkeeper,31,Slovenia,55,49,0,4440
Spain,La Liga,2024,Atlético de Madrid,LaLiga,Spain,Juan Musso,https://www.transfermarkt.com/juan-musso/profil/spieler/242359,Goalkeeper,30,Argentina,56,9,0,810
