player_url,minutes_played_20_21,minutes_played_21_22,minutes_played_22_23,minutes_played_23_24,player_age_23_24,num_lesiones_20_21,num_lesiones_21_22,num_lesiones_22_23,num_lesiones_23_24,dias_lesionado_20_21,dias_lesionado_21_22,dias_lesionado_22_23,dias_lesionado_23_24,lesiones_antes_20_21,dias_antes_20_21,tendencia_lesiones,prom_lesiones_ult_3,propension_lesion20_21,propension_lesion21_22,propension_lesion22_23,propension_lesion23_24,carga_total_minutos,total_lesiones_previas,player_age_23_24_cuadrado,pos_Central,pos_Delantero,pos_Lateral,pos_Mediocampo,pos_Volante ofensivo,lesionado_24_25
https://www.transfermarkt.com/aboubakar-sidibe/profil/spieler/503518,0.0,95.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,729.0,0,0,0,0,1,0
https://www.transfermarkt.com/abraham-del-moral/profil/spieler/635344,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,1,0,0,0,0,1
https://www.transfermarkt.com/abu-kamara/profil/spieler/696764,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0,0,0,0,1,0
https://www.transfermarkt.com/achraf-dari/profil/spieler/566823,0.0,0.0,1495.0,119.0,24.0,2.0,0.0,0.0,3.0,18,0,0,34,1.0,212,3.0,0.6666666666666666,18.0,0.0,0.0,0.2833333333333333,1614.0,5.0,576.0,1,0,0,0,0,1
https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073,3214.0,3292.0,2831.0,3273.0,24.0,1.0,1.0,1.0,0.0,4,13,20,0,1.0,67,-1.0,1.0,0.001244167962674961,0.0039477679927118125,0.007062146892655367,0.0,12610.0,3.0,576.0,0,0,1,0,0,0
https://www.transfermarkt.com/achraf-laaziri/profil/spieler/902862,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0,0,1,0,0,0
https://www.transfermarkt.com/adam-abeddou/profil/spieler/963835,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0,0,0,15,0.0,0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,676.0,0,0,0,0,1,0
https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426,0.0,1758.0,1957.0,0.0,26.0,1.0,0.0,0.0,0.0,8,0,0,0,1.0,20,0.0,0.3333333333333333,8.0,0.0,0.0,0.0,3715.0,1.0,676.0,0,1,0,0,0,0
https://www.transfermarkt.com/adam-aznou/profil/spieler/938146,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0,0,171,0,0.0,0,-2.0,0.6666666666666666,0.0,0.0,171.0,0.0,0.0,2.0,289.0,0,0,1,0,0,0
https://www.transfermarkt.com/adam-buksa/profil/spieler/267160,0.0,0.0,94.0,0.0,26.0,0.0,1.0,2.0,2.0,0,19,248,26,1.0,37,0.0,1.0,0.0,19.0,2.610526315789474,26.0,94.0,5.0,676.0,0,1,0,0,0,1
